Sample Number (10000 samples per second),LoadCell (),X1 (),X2 (),X3 (),EPOSPosition (),EPOSCurrent (),Encoder (),Time (ms)
48,0.0,0.0,0.0,0.0,-3.0,65482.0,0.0,2752.0
49,0.0,0.0,0.0,0.0,-2.0,180.0,0.0,2802.0
50,0.0,0.0,0.0,0.0,-2.0,64964.0,0.0,2853.0
51,0.0,0.0,0.0,0.0,-3.0,8.0,0.0,2904.0
52,0.0,0.0,0.0,0.0,-2.0,65253.0,0.0,2954.0
53,0.0,0.0,0.0,0.0,-3.0,99.0,0.0,3004.0
54,0.0,0.0,0.0,0.0,-2.0,787.0,0.0,3054.0
55,0.0,0.0,0.0,0.0,-3.0,65473.0,0.0,3105.0
56,0.0,0.0,0.0,0.0,-2.0,65009.0,0.0,3155.0
57,0.0,0.0,0.0,0.0,-3.0,65482.0,0.0,3206.0
58,0.0,0.0,0.0,0.0,-2.0,65472.0,0.0,3256.0
59,0.0,0.0,0.0,0.0,-3.0,199.0,0.0,3307.0
60,0.0,0.0,0.0,0.0,-3.0,126.0,0.0,3357.0
61,0.0,0.0,0.0,0.0,-1.0,65455.0,0.0,3407.0
62,0.0,0.0,0.0,0.0,-3.0,18.0,0.0,3458.0
63,0.0,0.0,0.0,0.0,-2.0,65390.0,0.0,3509.0
64,0.0,0.0,0.0,0.0,-3.0,80.0,0.0,3559.0
65,0.0,0.0,0.0,0.0,-3.0,65508.0,0.0,3609.0
66,0.0,0.0,0.0,0.0,-3.0,65491.0,0.0,3659.0
67,0.0,0.0,0.0,0.0,-3.0,515.0,0.0,3709.0
68,0.0,0.0,0.0,0.0,-3.0,65445.0,0.0,3761.0
69,0.0,0.0,0.0,0.0,-2.0,65453.0,0.0,3811.0
70,0.0,0.0,0.0,0.0,-3.0,453.0,0.0,3861.0
71,0.0,0.0,0.0,0.0,-3.0,65491.0,0.0,3911.0
72,0.0,0.0,0.0,0.0,-3.0,271.0,0.0,3961.0
73,0.0,0.0,0.0,0.0,-3.0,489.0,0.0,4013.0
74,0.0,0.0,0.0,0.0,-3.0,65508.0,0.0,4063.0
75,0.0,0.0,0.0,0.0,-3.0,65499.0,0.0,4113.0
76,0.0,0.0,0.0,0.0,-3.0,99.0,0.0,4163.0
77,0.0,0.0,0.0,0.0,-3.0,65509.0,0.0,4214.0
78,0.0,0.0,0.0,0.0,-3.0,65491.0,0.0,4264.0
79,0.0,0.0,0.0,0.0,-3.0,65508.0,0.0,4315.0
80,0.0,0.0,0.0,0.0,-3.0,65337.0,0.0,4365.0
81,0.0,0.0,0.0,0.0,-3.0,65535.0,0.0,4416.0
82,0.0,0.0,0.0,0.0,-3.0,65517.0,0.0,4466.0
83,0.0,0.0,0.0,0.0,-3.0,65518.0,0.0,4516.0
84,0.0,0.0,0.0,0.0,-3.0,65527.0,0.0,4567.0
85,0.0,0.0,0.0,0.0,-3.0,62.0,0.0,4617.0
86,0.0,0.0,0.0,0.0,-3.0,65518.0,0.0,4668.0
87,0.0,0.0,0.0,0.0,-3.0,65517.0,0.0,4718.0
88,0.0,0.0,0.0,0.0,-2.0,64882.0,0.0,4768.0
89,0.0,0.0,0.0,0.0,-3.0,65526.0,0.0,4818.0
90,0.0,0.0,0.0,0.0,-3.0,65273.0,0.0,4870.0
91,0.0,0.0,0.0,0.0,-3.0,65518.0,0.0,4920.0
92,0.0,0.0,0.0,0.0,-2.0,91.0,0.0,4970.0
93,0.0,0.0,0.0,0.0,-1.0,64811.0,0.0,5020.0
94,0.0,0.0,0.0,0.0,-2.0,317.0,0.0,5070.0
95,0.0,0.0,0.0,0.0,-3.0,65400.0,0.0,5122.0
96,0.0,0.0,0.0,0.0,-3.0,65535.0,0.0,5172.0
97,0.0,0.0,0.0,0.0,-2.0,65108.0,0.0,5222.0
98,0.0,0.0,0.0,0.0,-3.0,135.0,0.0,5272.0
99,0.0,0.0,0.0,0.0,-3.0,65491.0,0.0,5323.0
100,0.0,0.0,0.0,0.0,-3.0,65482.0,0.0,5373.0
101,0.0,0.0,0.0,0.0,-1.0,64887.0,0.0,5424.0
102,0.0,0.0,0.0,0.0,-3.0,65518.0,0.0,5474.0
103,0.0,0.0,0.0,0.0,-3.0,65499.0,0.0,5525.0
104,0.0,0.0,0.0,0.0,-2.0,90.0,0.0,5575.0
105,0.0,0.0,0.0,0.0,-3.0,65526.0,0.0,5625.0
106,0.0,0.0,0.0,0.0,-3.0,506.0,0.0,5676.0
107,0.0,0.0,0.0,0.0,-3.0,65517.0,0.0,5727.0
108,0.0,0.0,0.0,0.0,-3.0,65499.0,0.0,5777.0
109,0.0,0.0,0.0,0.0,-3.0,65508.0,0.0,5827.0
110,0.0,0.0,0.0,0.0,-3.0,65508.0,0.0,5877.0
111,0.0,0.0,0.0,0.0,-3.0,65518.0,0.0,5927.0
112,0.0,0.0,0.0,0.0,-3.0,64810.0,0.0,5979.0
113,0.0,0.0,0.0,0.0,-2.0,65182.0,0.0,6029.0
114,0.0,0.0,0.0,0.0,-3.0,489.0,0.0,6079.0
115,0.0,0.0,0.0,0.0,-3.0,598.0,0.0,6129.0
116,50.0,0.0,0.0,1000.0,-3.0,353.0,0.0,6180.0
117,50.0,0.0,5.0,900.0,-3.0,27.0,0.0,6231.0
118,50.0,0.02,9.5,800.0,-3.0,344.0,0.0,6281.0
119,50.0,0.07,13.5,701.0,92.0,4267.0,0.0,6332.0
120,50.0,0.14,17.0,603.9,491.0,65197.0,0.0,6382.0
121,50.0,0.23,20.02,509.5,968.0,2070.0,0.0,6432.0
122,50.0,0.33,22.57,418.5,1609.0,1840.0,0.0,6482.0
123,50.0,0.44,24.66,331.51,2383.0,1412.0,0.0,6534.0
124,50.0,0.56,26.32,249.03,3263.0,63294.0,0.0,6584.0
125,50.0,0.69,27.57,171.48,4478.0,64051.0,0.0,6634.0
126,50.0,0.83,28.42,99.2,5577.0,63082.0,0.0,6684.0
127,50.0,0.97,28.92,32.43,6760.0,63999.0,0.0,6735.0
128,50.0,1.12,29.08,-28.66,8004.0,64183.0,0.0,6786.0
129,50.0,1.26,28.94,-83.95,9305.0,63764.0,0.0,6836.0
130,50.0,1.41,28.52,-133.44,10643.0,63702.0,0.0,6886.0
131,50.0,1.55,27.85,-177.13,12017.0,63908.0,0.0,6937.0
132,50.0,1.69,26.97,-215.13,13397.0,63635.0,0.0,6987.0
133,50.0,1.82,25.89,-247.55,14789.0,63207.0,0.0,7037.0
134,50.0,1.95,24.65,-274.57,16178.0,63582.0,0.0,7088.0
135,50.0,2.08,23.28,-296.42,17539.0,63649.0,0.0,7139.0
136,50.0,2.19,21.8,-313.34,18876.0,63687.0,0.0,7189.0
137,50.0,2.3,20.23,-325.61,20166.0,63625.0,0.0,7239.0
138,50.0,2.4,18.6,-333.51,21412.0,63749.0,0.0,7289.0
139,50.0,2.5,16.94,-337.36,22589.0,64019.0,0.0,7340.0
140,50.0,2.58,15.25,-337.5,23703.0,63391.0,0.0,7391.0
141,50.0,2.66,13.56,-334.25,24735.0,63874.0,0.0,7441.0
142,50.0,2.73,11.89,-327.95,25685.0,63591.0,0.0,7491.0
143,50.0,2.78,10.25,-318.93,26540.0,63815.0,0.0,7541.0
144,50.0,2.84,8.66,-307.54,27304.0,63411.0,0.0,7591.0
145,50.0,2.88,7.12,-294.1,27963.0,63076.0,0.0,7643.0
146,50.0,2.91,5.65,-278.93,28524.0,63206.0,0.0,7693.0
147,50.0,2.94,4.25,-262.33,28985.0,62684.0,0.0,7743.0
148,50.0,2.96,2.94,-244.6,29337.0,63184.0,0.0,7793.0
149,50.0,2.98,1.72,-226.03,29642.0,62312.0,0.0,7844.0
150,50.0,2.99,0.59,-206.86,29801.0,62783.0,0.0,7895.0
151,50.0,2.99,-0.45,-187.35,29888.0,64237.0,0.0,7945.0
152,50.0,2.99,-1.38,-167.73,29906.0,65319.0,0.0,7995.0
153,50.0,2.98,-2.22,-148.19,29882.0,63983.0,0.0,8046.0
154,50.0,2.97,-2.96,-128.93,29802.0,2655.0,0.0,8096.0
155,50.0,2.96,-3.61,-110.11,29700.0,2485.0,0.0,8146.0
156,50.0,2.94,-4.16,-91.89,29555.0,2276.0,0.0,8197.0
157,50.0,2.92,-4.62,-74.38,29382.0,2076.0,0.0,8247.0
158,50.0,2.89,-4.99,-57.71,29190.0,1958.0,0.0,8298.0
159,50.0,2.87,-5.28,-41.96,28961.0,2517.0,0.0,8348.0
160,50.0,2.84,-5.49,-27.21,28724.0,2107.0,0.0,8398.0
161,50.0,2.81,-5.62,-13.52,28469.0,2097.0,0.0,8449.0
162,50.0,2.79,-5.69,-0.92,28199.0,1985.0,0.0,8499.0
163,50.0,2.76,-5.7,10.55,27931.0,1911.0,0.0,8550.0
164,50.0,2.73,-5.64,20.89,27643.0,2758.0,0.0,8600.0
165,50.0,2.7,-5.54,30.09,27368.0,2026.0,0.0,8650.0
166,50.0,2.67,-5.39,38.15,27078.0,1901.0,0.0,8700.0
167,50.0,2.65,-5.2,45.11,26807.0,1753.0,0.0,8752.0
168,50.0,2.62,-4.97,51.0,26531.0,2573.0,0.0,8802.0
169,50.0,2.6,-4.72,55.84,26276.0,2065.0,0.0,8852.0
170,50.0,2.57,-4.44,59.69,26018.0,2157.0,0.0,8902.0
171,50.0,2.55,-4.14,62.59,25773.0,1711.0,0.0,8953.0
172,50.0,2.53,-3.83,64.61,25555.0,1836.0,0.0,9004.0
173,50.0,2.51,-3.5,65.8,25295.0,2939.0,0.0,9054.0
174,50.0,2.49,-3.17,66.23,25101.0,2556.0,0.0,9104.0
175,50.0,2.48,-2.84,65.95,24921.0,2319.0,0.0,9154.0
176,50.0,2.46,-2.51,65.04,24766.0,3454.0,0.0,9205.0
177,50.0,2.45,-2.19,63.56,24616.0,2516.0,0.0,9255.0
178,50.0,2.44,-1.87,61.58,24494.0,2168.0,0.0,9306.0
179,50.0,2.43,-1.56,59.16,24380.0,2825.0,0.0,9356.0
180,50.0,2.42,-1.27,56.37,24290.0,2683.0,0.0,9407.0
181,50.0,2.42,-0.98,53.26,24204.0,2605.0,0.0,9457.0
182,50.0,2.41,-0.72,49.91,24149.0,2659.0,0.0,9507.0
183,50.0,2.41,-0.47,46.35,24099.0,1600.0,0.0,9558.0
184,50.0,2.41,-0.24,42.65,24065.0,216.0,0.0,9608.0
185,50.0,2.4,-0.02,38.86,24044.0,65453.0,0.0,9659.0
186,50.0,2.4,0.17,35.02,24037.0,90.0,0.0,9709.0
187,50.0,2.4,0.35,31.18,24038.0,64880.0,0.0,9759.0
188,50.0,2.41,0.5,27.37,24041.0,660.0,0.0,9809.0
189,50.0,2.41,0.64,23.63,24063.0,64642.0,0.0,9861.0
190,50.0,2.41,0.76,19.99,24091.0,64.0,0.0,9911.0
191,50.0,2.42,0.86,16.47,24125.0,64196.0,0.0,9961.0
192,50.0,2.42,0.94,13.11,24164.0,64140.0,0.0,10011.0
193,50.0,2.42,1.0,9.92,24208.0,63686.0,0.0,10062.0
194,50.0,2.43,1.05,6.92,24256.0,63581.0,0.0,10113.0
195,50.0,2.44,1.09,4.12,24306.0,63577.0,0.0,10163.0
196,50.0,2.44,1.11,1.53,24351.0,63242.0,0.0,10213.0
197,50.0,2.45,1.12,-0.84,24411.0,63487.0,0.0,10264.0
198,50.0,2.45,1.11,-2.99,24471.0,64357.0,0.0,10314.0
199,50.0,2.46,1.1,-4.92,24528.0,64586.0,0.0,10364.0
200,50.0,2.46,1.07,-6.62,24580.0,64554.0,0.0,10415.0
201,50.0,2.47,1.04,-8.11,24638.0,64387.0,0.0,10465.0
202,50.0,2.47,1.0,-9.38,24691.0,63789.0,0.0,10516.0
203,50.0,2.48,0.95,-10.44,24743.0,63676.0,0.0,10566.0
204,50.0,2.48,0.9,-11.3,24795.0,64245.0,0.0,10616.0
205,50.0,2.49,0.84,-11.97,24843.0,63183.0,0.0,10667.0
206,50.0,2.49,0.78,-12.46,24885.0,64396.0,0.0,10718.0
207,50.0,2.5,0.72,-12.79,24926.0,64383.0,0.0,10768.0
208,50.0,2.5,0.66,-12.95,24963.0,57.0,0.0,10818.0
209,50.0,2.5,0.59,-12.97,24999.0,108.0,0.0,10868.0
210,50.0,2.51,0.53,-12.86,25032.0,64186.0,0.0,10919.0
211,50.0,2.51,0.46,-12.63,25062.0,65134.0,0.0,10970.0
212,50.0,2.51,0.4,-12.3,25086.0,60.0,0.0,11020.0
213,50.0,2.51,0.34,-11.87,25106.0,65371.0,0.0,11070.0
214,50.0,2.51,0.28,-11.36,25123.0,1647.0,0.0,11120.0
215,50.0,2.52,0.22,-10.79,25145.0,64606.0,0.0,11171.0
216,50.0,2.52,0.17,-10.15,25156.0,477.0,0.0,11222.0
217,50.0,2.52,0.12,-9.48,25168.0,588.0,0.0,11272.0
218,50.0,2.52,0.07,-8.77,25176.0,347.0,0.0,11322.0
219,50.0,2.52,0.03,-8.03,25179.0,903.0,0.0,11372.0
220,50.0,2.52,-0.01,-7.28,25181.0,687.0,0.0,11423.0
221,50.0,2.52,-0.05,-6.53,25182.0,1728.0,0.0,11473.0
222,50.0,2.52,-0.08,-5.78,25183.0,753.0,0.0,11524.0
223,50.0,2.52,-0.11,-5.04,25183.0,1257.0,0.0,11574.0
224,50.0,2.52,-0.14,-4.31,25180.0,360.0,0.0,11625.0
225,50.0,2.52,-0.16,-3.61,25177.0,346.0,0.0,11675.0
226,50.0,2.52,-0.18,-2.93,25169.0,65010.0,0.0,11725.0
227,50.0,2.52,-0.19,-2.29,25157.0,65532.0,0.0,11776.0
228,50.0,2.51,-0.2,-1.68,25150.0,65141.0,0.0,11827.0
229,50.0,2.51,-0.21,-1.11,25140.0,65267.0,0.0,11877.0
230,50.0,2.51,-0.22,-0.58,25124.0,65512.0,0.0,11927.0
231,50.0,2.51,-0.22,-0.09,25118.0,65206.0,0.0,11977.0
232,50.0,2.51,-0.22,0.36,25107.0,65105.0,0.0,12027.0
233,50.0,2.51,-0.22,0.76,25096.0,65204.0,0.0,12079.0
234,50.0,2.51,-0.21,1.12,25088.0,64650.0,0.0,12129.0
235,50.0,2.51,-0.21,1.43,25072.0,90.0,0.0,12179.0
236,50.0,2.51,-0.2,1.7,25066.0,63876.0,0.0,12229.0
237,50.0,2.5,-0.19,1.94,25054.0,65077.0,0.0,12280.0
238,50.0,2.5,-0.18,2.13,25042.0,65175.0,0.0,12331.0
239,50.0,2.5,-0.17,2.28,25037.0,64146.0,0.0,12381.0
240,50.0,2.5,-0.16,2.39,25025.0,64323.0,0.0,12431.0
241,50.0,2.5,-0.15,2.48,25012.0,65279.0,0.0,12481.0
242,50.0,2.5,-0.14,2.52,25008.0,58.0,0.0,12532.0
243,50.0,2.5,-0.12,2.54,25003.0,64389.0,0.0,12582.0
244,50.0,2.5,-0.11,2.54,24995.0,65055.0,0.0,12633.0
245,50.0,2.5,-0.1,2.5,24987.0,65327.0,0.0,12683.0
246,50.0,2.5,-0.09,2.45,24984.0,65013.0,0.0,12734.0
247,50.0,2.5,-0.07,2.38,24981.0,64662.0,0.0,12784.0
248,50.0,2.5,-0.06,2.28,24977.0,64369.0,0.0,12834.0
249,50.0,2.5,-0.05,2.18,24966.0,64956.0,0.0,12884.0
250,50.0,2.5,-0.04,2.06,24963.0,65014.0,0.0,12936.0
251,50.0,2.5,-0.03,1.93,24960.0,349.0,0.0,12986.0
252,50.0,2.5,-0.02,1.8,24961.0,164.0,0.0,13036.0
253,50.0,2.5,-0.01,1.66,24960.0,798.0,0.0,13086.0
254,50.0,2.5,-0.0,1.51,24961.0,340.0,0.0,13136.0
255,50.0,2.5,0.01,1.36,24961.0,65259.0,0.0,13188.0
256,50.0,2.5,0.01,1.21,24960.0,83.0,0.0,13238.0
257,50.0,2.5,0.02,1.07,24960.0,977.0,0.0,13288.0
258,50.0,2.5,0.02,0.92,24961.0,349.0,0.0,13338.0
259,50.0,2.5,0.03,0.78,24962.0,64595.0,0.0,13389.0
260,50.0,2.5,0.03,0.65,24963.0,65133.0,0.0,13440.0
261,50.0,2.5,0.04,0.52,24963.0,328.0,0.0,13490.0
262,50.0,2.5,0.04,0.39,24965.0,305.0,0.0,13540.0
263,50.0,2.5,0.04,0.28,24968.0,230.0,0.0,13590.0
264,50.0,2.5,0.04,0.17,24971.0,542.0,0.0,13641.0
265,50.0,2.5,0.04,0.07,24974.0,65195.0,0.0,13691.0
266,50.0,2.5,0.04,-0.02,24977.0,64462.0,0.0,13742.0
267,50.0,2.5,0.04,-0.11,24979.0,65038.0,0.0,13792.0
268,50.0,2.5,0.04,-0.18,24980.0,64392.0,0.0,13843.0
269,50.0,2.5,0.04,-0.25,24980.0,367.0,0.0,13893.0
270,50.0,2.5,0.04,-0.31,24982.0,65011.0,0.0,13943.0
271,50.0,2.5,0.04,-0.36,24983.0,65347.0,0.0,13993.0
272,50.0,2.5,0.04,-0.4,24985.0,65462.0,0.0,14045.0
273,50.0,2.5,0.03,-0.43,24986.0,143.0,0.0,14095.0
274,50.0,2.5,0.03,-0.46,24991.0,64586.0,0.0,14145.0
275,50.0,2.5,0.03,-0.48,24991.0,691.0,0.0,14195.0
276,50.0,2.5,0.03,-0.49,24992.0,379.0,0.0,14245.0
277,50.0,2.5,0.03,-0.5,24995.0,65508.0,0.0,14297.0
278,50.0,2.5,0.02,-0.5,24997.0,65264.0,0.0,14347.0
279,50.0,2.5,0.02,-0.49,24998.0,988.0,0.0,14397.0
280,50.0,2.5,0.02,-0.49,25002.0,4.0,0.0,14447.0
281,50.0,2.5,0.02,-0.47,25002.0,58.0,0.0,14497.0
282,50.0,2.5,0.01,-0.46,25002.0,65458.0,0.0,14548.0
283,50.0,2.5,0.01,-0.44,25002.0,65362.0,0.0,14599.0
284,50.0,2.5,0.01,-0.42,25003.0,76.0,0.0,14649.0
285,50.0,2.5,0.01,-0.39,25003.0,64925.0,0.0,14700.0
286,50.0,2.5,0.0,-0.37,25003.0,65469.0,0.0,14750.0
287,50.0,2.5,0.0,-0.34,25003.0,65481.0,0.0,14800.0
288,50.0,2.5,0.0,-0.31,25003.0,99.0,0.0,14851.0
289,50.0,2.5,-0.0,-0.28,25005.0,64853.0,0.0,14901.0
290,50.0,2.5,-0.0,-0.25,25004.0,101.0,0.0,14952.0
291,50.0,2.5,-0.0,-0.23,25004.0,557.0,0.0,15002.0
292,50.0,2.5,-0.0,-0.2,25003.0,738.0,0.0,15052.0
293,50.0,2.5,-0.01,-0.17,25003.0,566.0,0.0,15102.0
294,50.0,2.5,-0.01,-0.14,25004.0,64753.0,0.0,15154.0
295,50.0,2.5,-0.01,-0.12,25003.0,65428.0,0.0,15204.0
296,50.0,2.5,-0.01,-0.09,25003.0,65421.0,0.0,15254.0
297,50.0,2.5,-0.01,-0.07,25003.0,65266.0,0.0,15304.0
298,50.0,2.5,-0.01,-0.05,25003.0,65243.0,0.0,15355.0
299,50.0,2.5,-0.01,-0.02,25003.0,65146.0,0.0,15406.0
300,50.0,2.5,-0.01,-0.01,25001.0,65224.0,0.0,15456.0
301,50.0,2.5,-0.01,0.01,25001.0,65220.0,0.0,15506.0
302,50.0,2.5,-0.01,0.03,25000.0,65203.0,0.0,15556.0
303,50.0,2.5,-0.01,0.04,25000.0,65225.0,0.0,15607.0
304,50.0,2.5,-0.01,0.05,25000.0,65199.0,0.0,15657.0
305,50.0,2.5,-0.01,0.06,24998.0,65445.0,0.0,15708.0
306,50.0,2.5,-0.01,0.07,24999.0,64969.0,0.0,15758.0
307,50.0,2.5,-0.01,0.08,24998.0,65535.0,0.0,15809.0
308,50.0,2.5,-0.01,0.09,24997.0,65400.0,0.0,15859.0
309,50.0,2.5,-0.01,0.09,24997.0,65473.0,0.0,15909.0
310,50.0,2.5,-0.01,0.09,24996.0,1142.0,0.0,15960.0
311,50.0,2.5,-0.01,0.1,24997.0,65428.0,0.0,16011.0
312,50.0,2.5,-0.0,0.1,24998.0,64601.0,0.0,16061.0
313,50.0,2.5,-0.0,0.1,24996.0,44.0,0.0,16111.0
314,50.0,2.5,-0.0,0.1,24997.0,64856.0,0.0,16161.0
315,50.0,2.5,-0.0,0.09,24996.0,65462.0,0.0,16211.0
316,50.0,2.5,-0.0,0.09,24996.0,8.0,0.0,16262.0
317,50.0,2.5,-0.0,0.09,24996.0,65454.0,0.0,16313.0
318,50.0,2.5,-0.0,0.08,24996.0,65454.0,0.0,16363.0
319,50.0,2.5,-0.0,0.08,24995.0,65224.0,0.0,16413.0
320,50.0,2.5,-0.0,0.07,24995.0,65446.0,0.0,16464.0
321,50.0,2.5,-0.0,0.07,24995.0,172.0,0.0,16515.0
322,50.0,2.5,-0.0,0.06,24995.0,13.0,0.0,16565.0
323,50.0,2.5,-0.0,0.06,24995.0,65490.0,0.0,16615.0
324,50.0,2.5,0.0,0.05,24995.0,65526.0,0.0,16665.0
325,50.0,2.5,0.0,0.05,24995.0,170.0,0.0,16716.0
326,50.0,2.5,0.0,0.04,24995.0,65421.0,0.0,16766.0
327,50.0,2.5,0.0,0.04,24995.0,803.0,0.0,16817.0
328,50.0,2.5,0.0,0.03,24995.0,65534.0,0.0,16867.0
329,50.0,2.5,0.0,0.03,24995.0,366.0,0.0,16917.0
330,50.0,2.5,0.0,0.02,24995.0,15.0,0.0,16968.0
331,50.0,2.5,0.0,0.02,24995.0,253.0,0.0,17018.0
332,0.0,2.5,0.0,-500.01,24995.0,65500.0,0.0,17069.0
333,0.0,2.5,-2.5,-450.01,24995.0,7.0,0.0,17119.0
334,0.0,2.49,-4.75,-402.51,24996.0,55.0,0.0,17170.0
335,0.0,2.46,-6.76,-357.51,24891.0,1961.0,0.0,17220.0
336,0.0,2.43,-8.55,-315.0,24713.0,164.0,0.0,17270.0
337,0.0,2.39,-10.12,-274.95,24411.0,1055.0,0.0,17320.0
338,0.0,2.34,-11.5,-237.33,24047.0,609.0,0.0,17372.0
339,0.0,2.28,-12.69,-202.1,23622.0,846.0,0.0,17422.0
340,0.0,2.22,-13.7,-169.2,23117.0,1158.0,0.0,17472.0
341,0.0,2.15,-14.54,-138.59,22554.0,1460.0,0.0,17522.0
342,0.0,2.07,-15.23,-110.19,21949.0,568.0,0.0,17572.0
343,0.0,2.0,-15.79,-83.94,21288.0,372.0,0.0,17624.0
344,0.0,1.92,-16.21,-59.76,20445.0,2255.0,0.0,17674.0
345,0.0,1.84,-16.5,-37.58,19704.0,2609.0,0.0,17724.0
346,0.0,1.76,-16.69,-17.31,18945.0,2194.0,0.0,17774.0
347,0.0,1.67,-16.78,1.11,18155.0,2560.0,0.0,17825.0
348,0.0,1.59,-16.77,17.78,17356.0,2636.0,0.0,17875.0
349,0.0,1.5,-16.68,32.77,16537.0,1941.0,0.0,17926.0
350,0.0,1.42,-16.52,46.18,15719.0,2441.0,0.0,17976.0
351,0.0,1.34,-16.29,58.08,14889.0,2106.0,0.0,18027.0
352,0.0,1.26,-16.0,68.56,14059.0,2051.0,0.0,18077.0
353,0.0,1.18,-15.66,77.7,13241.0,2116.0,0.0,18127.0
354,0.0,1.1,-15.27,85.59,12428.0,1891.0,0.0,18178.0
355,0.0,1.02,-14.84,92.3,11628.0,2447.0,0.0,18228.0
356,0.0,0.95,-14.38,97.91,10841.0,3014.0,0.0,18279.0
357,0.0,0.88,-13.89,102.5,10076.0,2053.0,0.0,18329.0
358,0.0,0.81,-13.38,106.13,9324.0,2398.0,0.0,18379.0
359,0.0,0.74,-12.85,108.9,8601.0,2309.0,0.0,18429.0
360,0.0,0.68,-12.3,110.85,7897.0,2133.0,0.0,18481.0
361,0.0,0.61,-11.75,112.07,7223.0,2590.0,0.0,18531.0
362,0.0,0.56,-11.19,112.61,6572.0,1726.0,0.0,18581.0
363,0.0,0.5,-10.62,112.53,5953.0,1715.0,0.0,18631.0
364,0.0,0.45,-10.06,111.9,5355.0,1816.0,0.0,18681.0
365,0.0,0.4,-9.5,110.77,4785.0,1200.0,0.0,18733.0
366,0.0,0.35,-8.95,109.2,4253.0,1853.0,0.0,18783.0
367,0.0,0.3,-8.4,107.22,3745.0,1727.0,0.0,18833.0
368,0.0,0.26,-7.87,104.9,3275.0,2107.0,0.0,18883.0
369,0.0,0.22,-7.34,102.28,2735.0,2428.0,0.0,18934.0
