Sample Number (10000 samples per second),LoadCell (),X1 (),X2 (),X3 (),EPOSPosition (),EPOSCurrent (),Encoder (),Time (ms)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1761.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1862.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2214.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2366.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2618.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2719.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3123.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3173.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3223.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3273.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3323.0
