Sample Number (10000 samples per second),LoadCell (),X1 (),X2 (),X3 (),EPOSPosition (),EPOSCurrent ()
2383,267.21,1.36,-16.96,1585.62,26873.0,61550.0
2384,303.53,1.28,-9.03,1858.34,25610.0,61407.0
2385,361.84,1.23,0.26,2276.07,23930.0,61126.0
2386,455.73,1.23,11.64,3010.65,21832.0,59905.0
2387,587.92,1.29,26.69,3916.43,19345.0,576.0
2388,521.89,1.43,46.27,103.79,17120.0,371.0
2389,570.66,1.66,46.79,101.72,15351.0,749.0
2390,553.81,1.89,47.3,-1221.93,13986.0,805.0
2391,548.49,2.13,41.19,-1663.54,13029.0,1048.0
2392,555.08,2.33,32.87,-1523.73,12489.0,1579.0
2393,553.54,2.5,25.26,-1450.17,12386.0,3073.0
2394,538.48,2.63,18.01,-1531.35,12756.0,4077.0
2395,547.96,2.72,10.35,-936.14,13560.0,3431.0
2396,547.1,2.77,5.67,-692.37,14776.0,4349.0
2397,545.19,2.8,2.21,-497.72,16410.0,4671.0
2398,536.88,2.81,-0.28,-459.19,18456.0,4486.0
2399,440.93,2.8,-2.58,-2142.96,20914.0,64961.0
2400,161.24,2.79,-13.29,-6613.65,23171.0,65148.0
2401,164.63,2.73,-46.36,-2973.25,24962.0,64922.0
2402,325.61,2.49,-61.23,2660.32,26352.0,64658.0
2403,265.2,2.19,-47.93,1346.45,27328.0,64841.0
2404,213.49,1.95,-41.19,597.55,27890.0,63854.0
2405,252.31,1.74,-38.21,1899.19,28038.0,63288.0
2406,246.54,1.55,-28.71,1598.21,27777.0,62214.0
2407,260.0,1.41,-20.72,1642.53,27082.0,61234.0
2408,275.81,1.3,-12.51,1551.88,25971.0,61684.0
2409,354.14,1.24,-4.75,2592.77,24443.0,60320.0
2410,439.49,1.22,8.22,3098.25,22502.0,60583.0
2411,552.32,1.26,23.71,3641.39,20140.0,60316.0
2412,577.38,1.38,41.91,1847.75,17725.0,586.0
2413,545.78,1.59,51.15,-546.39,15796.0,181.0
2414,531.41,1.84,48.42,-1583.61,14279.0,184.0
2415,574.92,2.08,40.5,-890.17,13168.0,671.0
2416,552.95,2.29,36.05,-1694.44,12471.0,1083.0
2417,550.53,2.47,27.58,-1616.72,12183.0,2503.0
2418,551.36,2.61,19.5,-1343.44,12393.0,3634.0
2419,548.27,2.7,12.78,-1123.43,13037.0,3497.0
2420,548.52,2.77,7.16,-812.33,14096.0,4273.0
2421,542.23,2.8,3.1,-675.2,15575.0,4011.0
2422,542.77,2.82,-0.28,-388.7,17465.0,4573.0
2423,527.92,2.82,-2.22,-485.98,19777.0,4925.0
2424,207.53,2.81,-4.65,-6606.43,22252.0,64374.0
2425,163.51,2.78,-37.68,-4090.57,24250.0,65383.0
2426,206.36,2.59,-58.13,-434.6,25833.0,65015.0
2427,347.95,2.3,-60.31,3777.14,27011.0,64574.0
2428,213.26,2.0,-41.42,400.92,27775.0,64165.0
2429,252.52,1.79,-39.42,1814.07,28123.0,63621.0
2430,241.3,1.6,-30.35,1470.91,28065.0,61935.0
2431,255.96,1.45,-22.99,1635.5,27574.0,62091.0
2432,285.71,1.33,-14.81,1872.65,26665.0,60974.0
2433,296.72,1.26,-5.45,1452.89,25338.0,60989.0
2434,374.54,1.23,1.81,2391.89,23599.0,61228.0
2435,482.61,1.24,13.77,3320.96,21439.0,60678.0
2436,616.14,1.31,30.38,4055.54,18938.0,1586.0
2437,519.65,1.46,50.66,-509.4,16805.0,218.0
2438,558.44,1.71,48.11,-492.08,15109.0,951.0
2439,576.68,1.95,45.65,-843.54,13818.0,533.0
2440,540.25,2.18,41.43,-2063.29,12936.0,1379.0
2441,547.67,2.39,31.11,-1711.85,12471.0,1587.0
2442,558.32,2.54,22.55,-1265.14,12454.0,2713.0
2443,539.32,2.66,16.23,-1463.59,12905.0,3614.0
2444,543.74,2.74,8.91,-967.97,13783.0,4229.0
2445,542.32,2.78,4.07,-690.77,15076.0,4824.0
2446,553.44,2.8,0.62,-204.44,16783.0,4758.0
2447,538.64,2.81,-0.4,-410.42,18904.0,4722.0
2448,371.6,2.8,-2.46,-3537.96,21396.0,64102.0
2449,159.09,2.79,-20.15,-5970.06,23546.0,65251.0
2450,156.19,2.69,-50.0,-2640.18,25262.0,65409.0
2451,656.77,2.44,-63.2,9691.63,26096.0,65119.0
2452,629.6,2.12,-14.74,5566.2,103.0,3984.0
2453,626.68,2.05,13.09,3019.65,663.0,3842.0
2454,626.16,2.12,28.19,1237.57,1642.0,4198.0
2455,616.43,2.26,34.38,-139.62,3033.0,4246.0
2456,634.75,2.43,33.68,-390.91,4836.0,4806.0
2457,622.82,2.6,31.72,-1107.78,7060.0,5234.0
2458,605.31,2.76,26.19,-1538.63,10273.0,5422.0
2459,599.27,2.89,18.49,-1413.84,13415.0,5900.0
2460,599.13,2.98,11.42,-1079.5,16762.0,65228.0
2461,573.56,3.04,6.03,-1279.54,19836.0,65190.0
2462,291.39,3.07,-0.37,-6403.77,22569.0,65426.0
2463,172.66,3.07,-32.39,-5569.12,24951.0,385.0
2464,211.9,2.9,-60.24,-1351.88,26921.0,65265.0
2465,374.06,2.6,-67.0,3771.92,28477.0,65002.0
2466,269.94,2.27,-48.14,1143.52,29614.0,64197.0
2467,255.38,2.03,-42.42,1243.28,30337.0,64321.0
2468,269.46,1.81,-36.2,1751.74,30641.0,64008.0
2469,274.7,1.63,-27.44,1704.68,30540.0,62332.0
2470,277.72,1.5,-18.92,1461.53,30007.0,61039.0
2471,299.48,1.4,-11.61,1544.44,29051.0,61832.0
2472,327.53,1.34,-3.89,1565.36,27684.0,61373.0
2473,378.91,1.32,3.94,1888.1,25898.0,60759.0
2474,423.82,1.34,13.38,1763.46,23698.0,61029.0
2475,508.83,1.41,22.19,2314.37,21099.0,744.0
2476,563.78,1.52,33.77,1812.31,18765.0,65258.0
2477,560.84,1.69,42.83,172.11,16880.0,427.0
2478,536.03,1.9,43.69,-1266.75,15404.0,567.0
2479,582.98,2.12,37.35,-568.09,14336.0,1117.0
2480,554.57,2.31,34.51,-1599.25,13683.0,1889.0
2481,548.53,2.48,26.52,-1610.89,13447.0,1595.0
2482,573.17,2.61,18.46,-842.93,13704.0,3214.0
2483,559.71,2.71,14.25,-1059.95,14394.0,4093.0
2484,550.92,2.78,8.95,-990.8,15498.0,4563.0
2485,555.18,2.82,4.0,-589.19,17021.0,3832.0
2486,550.75,2.84,1.05,-463.06,18956.0,4991.0
2487,427.8,2.85,-1.27,-2711.42,21311.0,2235.0
2488,163.34,2.84,-14.82,-6619.61,23583.0,65211.0
2489,156.03,2.77,-47.92,-3159.5,25380.0,22.0
2490,202.54,2.53,-63.72,308.74,26769.0,64699.0
2491,369.26,2.21,-62.18,4763.17,27750.0,63934.0
2492,228.05,1.9,-38.36,800.86,28315.0,64027.0
2493,256.12,1.71,-34.35,1729.15,28463.0,64119.0
2494,266.04,1.54,-25.71,1749.98,28206.0,62213.0
2495,281.1,1.41,-16.96,1690.48,27514.0,61877.0
2496,320.2,1.32,-8.51,1966.25,26406.0,61400.0
2497,376.1,1.28,1.32,2271.37,24881.0,61692.0
2498,436.1,1.29,12.68,2309.13,22943.0,60212.0
2499,533.77,1.35,24.23,2854.45,20584.0,60189.0
2500,573.83,1.47,38.5,1743.77,18208.0,129.0
2501,570.4,1.66,47.22,33.39,16320.0,65463.0
2502,552.85,1.9,47.38,-1278.71,14841.0,312.0
2503,567.46,2.14,40.99,-1294.89,13769.0,1272.0
2504,574.61,2.34,34.52,-1324.32,13112.0,1844.0
2505,538.46,2.51,27.9,-2075.44,12871.0,1966.0
2506,559.93,2.65,17.52,-1166.29,13037.0,3409.0
2507,567.88,2.74,11.69,-774.35,13807.0,3809.0
2508,533.64,2.8,7.81,-1305.83,14906.0,4395.0
2509,558.06,2.84,1.29,-320.67,16424.0,5101.0
2510,548.41,2.84,-0.32,-379.06,18358.0,3893.0
2511,505.99,2.84,-2.21,-1031.75,20705.0,4863.0
2512,176.59,2.83,-7.37,-7059.44,23081.0,65227.0
2513,175.49,2.8,-42.67,-3404.43,24971.0,83.0
2514,341.5,2.58,-59.69,2471.47,26450.0,65287.0
2515,270.56,2.28,-47.33,1010.62,27522.0,64564.0
2516,238.11,2.05,-42.28,803.16,28180.0,64008.0
2517,265.69,1.84,-38.26,1798.79,28421.0,63393.0
2518,259.71,1.64,-29.27,1545.0,28256.0,61952.0
2519,280.45,1.5,-21.55,1772.65,27659.0,61486.0
2520,327.45,1.39,-12.68,2257.26,26642.0,60842.0
2521,382.78,1.33,-1.4,2488.99,25212.0,61748.0
2522,414.25,1.32,11.05,1901.83,23363.0,61373.0
2523,504.57,1.37,20.56,2536.33,21106.0,60512.0
2524,584.18,1.48,33.24,2449.05,18694.0,1092.0
2525,549.81,1.64,45.48,-127.59,16774.0,310.0
2526,542.44,1.87,44.85,-1120.94,15269.0,629.0
2527,589.17,2.1,39.24,-522.68,14170.0,1389.0
2528,547.42,2.29,36.63,-1881.28,13482.0,1623.0
2529,534.19,2.47,27.22,-1937.78,13211.0,2051.0
2530,572.9,2.61,17.53,-739.21,13348.0,3163.0
2531,552.02,2.7,13.84,-1137.9,14080.0,4179.0
2532,532.1,2.77,8.15,-1244.07,15151.0,4498.0
2533,570.41,2.81,1.93,-18.73,16640.0,4354.0
2534,544.43,2.82,1.83,-567.42,18540.0,4031.0
2535,493.74,2.83,-1.0,-1334.37,20861.0,3990.0
2536,176.51,2.82,-7.68,-6991.56,23180.0,65156.0
2537,178.78,2.78,-42.63,-3296.87,25013.0,118.0
2538,336.16,2.57,-59.12,2351.73,26443.0,65104.0
2539,252.28,2.28,-47.36,680.65,27461.0,64402.0
2540,237.05,2.04,-43.96,982.82,28067.0,63868.0
2541,270.48,1.82,-39.04,2039.07,28257.0,63309.0
2542,260.65,1.62,-28.85,1603.82,28037.0,62178.0
2543,281.64,1.48,-20.83,1798.7,27388.0,61814.0
2544,328.92,1.38,-11.83,2261.36,26316.0,61268.0
2545,399.99,1.32,-0.53,2788.84,24833.0,60912.0
2546,447.91,1.31,13.42,2363.42,22932.0,60836.0
2547,547.03,1.38,25.23,2895.59,20617.0,60388.0
2548,580.95,1.51,39.71,1621.6,18276.0,197.0
2549,566.66,1.71,47.82,-269.2,16432.0,451.0
2550,545.09,1.94,46.47,-1522.44,14990.0,472.0
2551,568.7,2.18,38.86,-1218.54,13959.0,1192.0
2552,572.61,2.37,32.77,-1308.39,13342.0,1352.0
2553,528.21,2.53,26.23,-2197.63,13141.0,1821.0
2554,565.47,2.67,15.24,-878.13,13346.0,3380.0
2555,564.97,2.74,10.85,-753.81,13986.0,4173.0
2556,528.94,2.8,7.08,-1314.58,15305.0,4219.0
2557,560.84,2.83,0.51,-160.83,16859.0,4484.0
2558,553.65,2.83,-0.3,-234.31,18833.0,4270.0
2559,462.2,2.83,-1.47,-1940.23,21215.0,804.0
2560,168.61,2.83,-11.17,-6812.53,23479.0,65116.0
2561,199.66,2.77,-45.23,-2561.97,25264.0,65147.0
2562,368.81,2.54,-58.04,3006.7,26647.0,64196.0
2563,225.52,2.25,-43.01,-201.59,27616.0,65030.0
2564,260.99,2.04,-44.02,1468.84,28175.0,63719.0
2565,257.14,1.82,-36.67,1537.74,28317.0,63927.0
2566,267.54,1.63,-28.98,1710.25,28050.0,61901.0
2567,285.32,1.49,-20.43,1790.49,27349.0,61589.0
2568,330.18,1.39,-11.48,2201.07,26231.0,61428.0
2569,411.86,1.33,-0.47,2963.74,24700.0,61542.0
2570,449.08,1.33,14.34,2235.64,22750.0,60539.0
2571,545.47,1.4,25.52,2758.78,20388.0,64167.0
2572,572.86,1.53,39.32,1416.85,18122.0,191.0
2573,561.04,1.72,46.4,-314.39,16339.0,5.0
2574,553.25,1.96,44.83,-1240.99,14957.0,804.0
2575,556.21,2.18,38.62,-1457.86,13988.0,884.0
2576,574.16,2.37,31.33,-1142.34,13432.0,1263.0
2577,531.93,2.53,25.62,-2042.57,13290.0,2547.0
2578,554.58,2.66,15.41,-1080.65,13562.0,3583.0
2579,564.47,2.73,10.01,-650.86,14263.0,3754.0
2580,536.81,2.78,6.75,-1078.59,15656.0,3671.0
2581,536.02,2.82,1.36,-690.22,17270.0,4441.0
2582,551.69,2.83,-2.09,-58.96,19306.0,4878.0
2583,394.99,2.82,-2.39,-3121.51,21719.0,64024.0
2584,164.9,2.8,-17.99,-6114.92,23862.0,65233.0
2585,207.6,2.71,-48.57,-1843.55,25548.0,64705.0
2586,363.74,2.47,-57.79,3172.4,26832.0,64604.0
2587,234.44,2.18,-41.92,155.97,27703.0,64312.0
2588,259.07,1.97,-41.14,1409.03,28160.0,63811.0
2589,257.8,1.77,-34.1,1502.06,28206.0,62527.0
2590,265.98,1.6,-26.59,1596.51,27831.0,61430.0
2591,291.04,1.46,-18.61,1831.26,27030.0,61592.0
2592,343.38,1.37,-9.45,2334.64,25811.0,61688.0
2593,398.8,1.32,2.22,2464.65,24181.0,61167.0
2594,453.18,1.33,14.55,2275.65,22130.0,60458.0
2595,587.3,1.41,25.92,3529.31,19708.0,934.0
2596,552.02,1.54,43.57,540.56,17600.0,45.0
2597,540.09,1.75,46.27,-839.87,15938.0,188.0
2598,568.82,1.98,42.07,-770.71,14679.0,925.0
2599,540.85,2.2,38.22,-1786.29,13832.0,1207.0
2600,557.93,2.39,29.29,-1315.98,13400.0,1443.0
2601,556.04,2.53,22.71,-1281.48,13378.0,3527.0
2602,546.9,2.65,16.3,-1277.82,13778.0,3592.0
2603,544.27,2.73,9.91,-1017.41,14605.0,3690.0
2604,549.67,2.78,4.83,-599.14,15849.0,3446.0
2605,526.22,2.8,1.83,-864.89,17889.0,4354.0
2606,524.23,2.81,-2.49,-508.99,20045.0,4545.0
2607,270.8,2.8,-5.04,-5273.23,22453.0,64315.0
2608,167.38,2.77,-31.41,-4604.05,24402.0,64847.0
2609,227.11,2.62,-54.43,-479.44,25935.0,64649.0
2610,318.57,2.34,-56.82,2677.97,27063.0,64356.0
2611,218.14,2.06,-43.43,466.9,27780.0,64139.0
2612,260.4,1.84,-41.1,1947.31,28077.0,64268.0
2613,250.28,1.64,-31.36,1593.32,27970.0,62191.0
2614,276.67,1.48,-23.4,1951.59,27431.0,61901.0
2615,312.53,1.36,-13.64,2161.03,26473.0,61397.0
2616,371.78,1.3,-2.83,2538.12,25097.0,61569.0
2617,408.25,1.28,9.86,2055.07,23310.0,61050.0
2618,512.27,1.33,20.13,2910.96,21101.0,61045.0
2619,544.17,1.43,34.69,1690.72,18720.0,874.0
2620,547.53,1.6,43.14,218.82,16814.0,521.0
2621,544.61,1.82,44.24,-811.83,15323.0,781.0
2622,569.91,2.04,40.18,-784.6,14238.0,1483.0
2623,546.3,2.24,36.25,-1668.01,13566.0,1355.0
2624,542.31,2.42,27.91,-1638.98,13311.0,1710.0
2625,555.99,2.56,19.72,-1104.05,13461.0,3446.0
2626,550.35,2.66,14.2,-1059.35,14045.0,3488.0
2627,532.61,2.73,8.9,-1168.38,15046.0,4358.0
2628,553.61,2.78,3.06,-342.19,16464.0,4293.0
2629,544.39,2.79,1.35,-416.8,18714.0,4285.0
2630,489.91,2.8,-0.74,-1324.92,21048.0,1077.0
2631,179.44,2.8,-7.36,-6857.11,23278.0,65193.0
2632,182.32,2.76,-41.65,-3223.76,25035.0,65502.0
2633,348.09,2.55,-57.76,2536.36,26385.0,64433.0
2634,247.65,2.26,-45.08,414.75,27326.0,64605.0
2635,232.36,2.04,-43.01,803.22,27853.0,63979.0
2636,279.07,1.82,-38.99,2195.86,27966.0,62580.0
2637,253.4,1.63,-28.01,1364.37,27666.0,61832.0
2638,279.63,1.49,-21.19,1767.09,26934.0,61444.0
2639,343.64,1.38,-12.36,2587.68,25787.0,61333.0
2640,370.57,1.32,0.58,2079.55,24223.0,60948.0
2641,424.5,1.32,10.98,2106.6,22246.0,60421.0
2642,596.78,1.38,21.51,4279.3,19860.0,1132.0
2643,549.71,1.48,42.91,768.08,17693.0,446.0
2644,553.35,1.7,46.75,-401.48,15983.0,61.0
2645,570.07,1.93,44.74,-801.39,14680.0,1101.0
2646,538.16,2.16,40.74,-1933.62,13786.0,1234.0
2647,563.21,2.36,31.07,-1280.48,13308.0,1500.0
2648,544.58,2.51,24.67,-1634.3,13242.0,2621.0
2649,537.84,2.64,16.49,-1445.23,13591.0,3652.0
2650,557.2,2.72,9.27,-665.35,14371.0,3838.0
2651,539.44,2.77,5.94,-873.09,15566.0,4224.0
2652,517.52,2.8,1.58,-993.85,17175.0,4279.0
2653,539.14,2.8,-3.39,-96.05,19204.0,4372.0
2654,656.66,2.79,-3.87,2370.29,21121.0,1096.0
2655,629.81,2.77,7.98,725.63,120.0,3714.0
2656,625.15,2.81,11.61,110.05,705.0,3849.0
2657,624.93,2.87,12.16,-181.58,1711.0,3701.0
2658,616.04,2.93,11.25,-511.68,3123.0,4727.0
2659,633.04,2.98,8.69,-140.83,4954.0,4690.0
2660,620.38,3.03,7.99,-497.38,7198.0,4724.0
2661,605.27,3.07,5.5,-710.51,9864.0,4853.0
2662,596.5,3.09,1.95,-640.75,12943.0,5566.0
2663,598.52,3.1,-1.26,-318.86,16306.0,2474.0
2664,566.99,3.1,-2.85,-764.81,19580.0,65269.0
2665,205.67,3.08,-6.68,-7551.74,22455.0,392.0
2666,167.46,3.05,-44.43,-4406.69,25344.0,65127.0
2667,231.35,2.83,-66.47,-36.74,27313.0,65042.0
2668,351.58,2.5,-66.65,3715.51,28862.0,65118.0
2669,263.08,2.16,-48.07,1420.82,29991.0,64839.0
2670,256.89,1.92,-40.97,1548.2,30704.0,63845.0
2671,262.16,1.72,-33.23,1698.75,31001.0,64100.0
2672,286.79,1.55,-24.74,2006.67,30891.0,61850.0
2673,280.9,1.43,-14.7,1380.29,30349.0,62007.0
2674,302.05,1.35,-7.8,1407.11,29386.0,61452.0
2675,343.95,1.31,-0.77,1697.55,28009.0,60986.0
2676,356.06,1.31,7.72,1106.34,26218.0,60540.0
2677,396.69,1.35,13.25,1211.19,24006.0,60593.0
2678,503.82,1.42,19.31,2483.19,21403.0,325.0
2679,578.26,1.51,31.73,2344.27,19015.0,563.0
2680,527.64,1.67,43.45,-474.76,17096.0,127.0
2681,543.08,1.89,41.07,-797.64,15578.0,262.0
2682,572.35,2.09,37.09,-634.85,14473.0,394.0
2683,533.6,2.28,33.91,-1834.06,13781.0,1235.0
2684,567.71,2.45,24.74,-913.06,13507.0,1963.0
2685,571.02,2.57,20.18,-885.25,13640.0,3364.0
2686,551.25,2.67,15.75,-1241.62,14203.0,3549.0
2687,557.01,2.75,9.54,-820.6,15189.0,3697.0
2688,556.36,2.8,5.44,-613.96,16587.0,4817.0
2689,540.63,2.83,2.37,-730.37,18404.0,4478.0
2690,406.32,2.84,-1.28,-3098.8,20633.0,4717.0
2691,160.29,2.83,-16.78,-6444.43,23423.0,65024.0
2692,153.04,2.75,-49.0,-3031.54,25229.0,65493.0
2693,213.13,2.5,-64.16,665.91,26632.0,64412.0
2694,346.37,2.18,-60.83,4281.01,27623.0,64642.0
2695,243.38,1.88,-39.42,1297.17,28202.0,64006.0
2696,247.82,1.68,-32.94,1525.92,28365.0,63556.0
2697,258.0,1.52,-25.31,1625.29,28118.0,61799.0
2698,282.24,1.39,-17.18,1803.64,27439.0,61663.0
2699,315.31,1.3,-8.16,1906.77,26342.0,61305.0
2700,376.03,1.26,1.37,2331.0,24832.0,60982.0
2701,415.52,1.27,13.03,1927.92,22903.0,60868.0
2702,516.18,1.34,22.67,2716.64,20561.0,60451.0
2703,576.31,1.45,36.25,2107.66,18158.0,471.0
2704,574.7,1.63,46.79,296.6,16250.0,55.0
2705,546.45,1.86,48.27,-1352.52,14747.0,931.0
2706,568.02,2.1,41.51,-1210.25,13655.0,691.0
2707,561.37,2.31,35.46,-1568.28,12975.0,1268.0
2708,542.7,2.49,27.62,-1866.62,12713.0,2162.0
2709,565.44,2.63,18.28,-1030.76,12856.0,3494.0
2710,564.85,2.72,13.13,-892.9,13432.0,3508.0
2711,546.51,2.78,8.66,-1075.78,14429.0,3983.0
2712,551.22,2.83,3.28,-616.99,15837.0,4515.0
2713,533.92,2.84,0.2,-720.26,17665.0,4652.0
2714,505.7,2.85,-3.4,-928.56,19906.0,4635.0
2715,177.91,2.83,-8.04,-6951.99,22836.0,65044.0
2716,167.92,2.79,-42.8,-3514.86,24775.0,65279.0
2717,323.43,2.57,-60.38,2208.78,26307.0,64911.0
2718,264.96,2.27,-49.33,1142.67,27428.0,64752.0
2719,247.03,2.03,-43.62,1199.28,28138.0,64004.0
2720,250.14,1.81,-37.62,1534.31,28431.0,63847.0
2721,263.11,1.62,-29.95,1779.08,28317.0,61715.0
2722,265.78,1.47,-21.06,1542.03,27772.0,62099.0
2723,307.14,1.36,-13.35,2019.24,26806.0,61468.0
2724,353.04,1.3,-3.25,2194.61,25426.0,61309.0
2725,400.6,1.28,7.72,2113.58,23629.0,60124.0
2726,456.35,1.32,18.29,2017.25,21418.0,60671.0
2727,576.05,1.41,28.38,3036.92,18976.0,1192.0
2728,512.92,1.55,43.56,-311.72,17002.0,56.0
2729,537.68,1.77,42.0,-531.79,15441.0,341.0
2730,578.58,1.98,39.34,-287.85,14289.0,896.0
2731,523.19,2.18,37.9,-2038.62,13547.0,1205.0
2732,558.01,2.37,27.71,-1081.07,13223.0,1358.0
2733,565.36,2.51,22.31,-947.79,13305.0,3566.0
2734,534.39,2.62,17.57,-1539.3,13818.0,3972.0
2735,543.78,2.71,9.87,-933.26,14753.0,4272.0
2736,559.17,2.75,5.2,-356.14,16101.0,4432.0
2737,525.75,2.78,3.42,-950.53,17867.0,4266.0
2738,493.21,2.8,-1.33,-1194.63,20051.0,4875.0
2739,172.34,2.79,-7.3,-6988.0,22442.0,64495.0
2740,177.79,2.75,-42.24,-3239.0,24703.0,64846.0
2741,360.92,2.54,-58.44,2887.88,26136.0,64688.0
2742,237.92,2.25,-44.0,152.84,27157.0,64406.0
2743,245.51,2.03,-43.23,1108.16,27768.0,63953.0
2744,251.63,1.82,-37.69,1541.19,27961.0,63864.0
2745,262.24,1.63,-29.99,1736.73,27749.0,61293.0
